t [ms] 	      u [m/s]
303276.19 	 0.34561700
303282.13 	 0.35199300
303282.99 	 0.35505800
303297.38 	 0.34808400
303318.24 	 0.33980700
303323.84 	 0.34612200
303324.29 	 0.35588600
303351.76 	 0.35030700
303380.44 	 0.34443600
303403.71 	 0.35625400
303408.69 	 0.34681200
303420.11 	 0.35010800
303438.02 	 0.35000000
303462.10 	 0.34646000
303477.32 	 0.34759400
303480.30 	 0.33898000
303483.25 	 0.34760900
303493.19 	 0.34114100
303526.18 	 0.35328000
303546.69 	 0.34949400
303552.09 	 0.35010800
303556.03 	 0.36045400
303557.80 	 0.36457700
303560.16 	 0.34843700
303582.13 	 0.35206900
303595.50 	 0.34564700
303620.44 	 0.35084300
303640.90 	 0.34547900
303641.55 	 0.35389300
303651.01 	 0.35680600
303684.27 	 0.35530400
303693.66 	 0.35539600
303699.88 	 0.34417600
303748.11 	 0.34744100
303751.41 	 0.34636800
303761.41 	 0.33936300
303767.01 	 0.34350100
303787.55 	 0.33451900
303842.10 	 0.34071200
303858.13 	 0.33675700
303860.59 	 0.33628200
303868.35 	 0.34449800
303869.16 	 0.34423700
303869.94 	 0.33182200
303902.29 	 0.32552200
303908.90 	 0.32495500
303910.30 	 0.33865800
303946.38 	 0.34416000
303960.23 	 0.33836700
303965.37 	 0.33642000
304027.39 	 0.33128500
304043.18 	 0.34429800
304044.13 	 0.34388500
304049.10 	 0.35275900
304074.36 	 0.33816700
304101.63 	 0.33212800
304117.60 	 0.34379300
304118.43 	 0.35038300
304123.66 	 0.35292800
304132.95 	 0.34742500
304135.36 	 0.34437500
304143.75 	 0.35444500
304176.11 	 0.34511100
304187.04 	 0.35665200
304193.25 	 0.35611600
304211.06 	 0.34409900
304266.76 	 0.35303500
304272.54 	 0.36926700
304273.15 	 0.34992400
304313.27 	 0.35521200
304334.28 	 0.33260300
304335.30 	 0.34626000
304359.89 	 0.31919200
304360.13 	 0.33744700
304364.04 	 0.33284900
304376.03 	 0.32910900
304376.37 	 0.33629700
304384.52 	 0.33672700
304468.41 	 0.33930200
304504.51 	 0.36480700
304522.61 	 0.34486500
304538.82 	 0.34405300
304545.76 	 0.34399200
304546.62 	 0.34745600
304547.93 	 0.35110400
304592.51 	 0.33196000
304602.10 	 0.34644400
304607.28 	 0.34610700
304619.69 	 0.34163100
304621.48 	 0.34621400
304650.80 	 0.33752400
304652.92 	 0.32857200
304675.64 	 0.33744700
304685.57 	 0.32684000
304693.76 	 0.32884800
304694.50 	 0.32845000
304726.80 	 0.34974000
304728.79 	 0.34753200
304733.87 	 0.35337200
304740.67 	 0.35107300
304745.56 	 0.34423700
304760.36 	 0.35495100
304760.97 	 0.35481300
304804.54 	 0.34245900
304809.73 	 0.34684300
304814.15 	 0.33862700
304823.48 	 0.34816100
304852.30 	 0.33858100
304865.63 	 0.36263000
304869.20 	 0.35997800
304886.76 	 0.36187900
304890.49 	 0.34675100
304897.93 	 0.36212400
304918.42 	 0.35787900
304918.97 	 0.36626300
304924.83 	 0.35853800
304931.04 	 0.34601500
304968.49 	 0.35535000
305001.71 	 0.34308700
305046.90 	 0.34091100
305048.05 	 0.34184600
305082.91 	 0.34983200
305090.91 	 0.34043600
305124.10 	 0.34158500
305130.82 	 0.33973100
305135.22 	 0.34488100
305147.03 	 0.34981600
305151.49 	 0.35036800
305157.56 	 0.33721700
305204.65 	 0.34452800
305231.95 	 0.34494200
305238.31 	 0.35748000
305273.34 	 0.34046600
305278.52 	 0.33861200
305285.08 	 0.34215200
305303.23 	 0.33425900
305304.87 	 0.34918800
305308.92 	 0.34742500
305316.12 	 0.34805400
305363.32 	 0.33635900
305424.59 	 0.35188600
305452.88 	 0.35590100
305457.06 	 0.36080600
305457.50 	 0.35922700
305484.94 	 0.35240700
305491.89 	 0.34668900
305505.24 	 0.33491800
305511.32 	 0.35265200
305548.29 	 0.34314900
305554.46 	 0.34250500
305578.22 	 0.35889000
305593.80 	 0.34891200
305624.45 	 0.34577000
305636.93 	 0.34134000
305637.97 	 0.33993000
305650.26 	 0.34961700
305654.24 	 0.34928000
305673.74 	 0.35625400
305723.79 	 0.34865100
305724.48 	 0.35055200
305728.00 	 0.35219200
305753.78 	 0.35626900
305769.09 	 0.35841500
305777.03 	 0.35979500
305778.07 	 0.34623000
305781.94 	 0.34998500
305791.92 	 0.36056100
305806.22 	 0.36054600
305812.14 	 0.35196200
305816.01 	 0.35981000
305827.01 	 0.36523600
305828.32 	 0.34993900
305892.02 	 0.35426100
305899.85 	 0.36624700
305930.37 	 0.36497500
305942.96 	 0.35971800
305948.21 	 0.35380100
305962.48 	 0.35631500
305963.48 	 0.34127900
305974.77 	 0.33337000
306002.06 	 0.34058900
306006.84 	 0.34022100
306033.21 	 0.34311800
306046.00 	 0.36515900
306050.04 	 0.35162500
306069.62 	 0.34583100
306080.50 	 0.35334200
306082.10 	 0.34311800
306103.03 	 0.34957100
306108.46 	 0.34615300
306126.55 	 0.34845200
306129.65 	 0.35242200
306148.17 	 0.35571700
306162.32 	 0.35507400
306197.78 	 0.34975500
306202.32 	 0.35901300
306211.49 	 0.35200800
306214.94 	 0.35525800
306226.82 	 0.34941800
306234.88 	 0.34951000
306275.74 	 0.36151100
306284.15 	 0.35193200
306306.12 	 0.35810900
306341.54 	 0.35003100
306382.78 	 0.36512900
306383.30 	 0.35081300
306411.70 	 0.35493600
306420.59 	 0.35413900
306446.67 	 0.35174800
306454.82 	 0.34814600
306471.14 	 0.36192500
306502.84 	 0.34564700
306519.00 	 0.34520300
306523.70 	 0.35369400
306533.23 	 0.34852900
306547.84 	 0.34964800
306569.28 	 0.35027600
306581.03 	 0.34753200
306589.80 	 0.34734900
306590.93 	 0.34092600
306610.11 	 0.34026700
306611.68 	 0.35197700
306626.93 	 0.34091100
306629.98 	 0.34247400
306642.93 	 0.34310300
306659.69 	 0.34829900
306664.78 	 0.34416000
306667.02 	 0.35381700
306685.30 	 0.34130900
306712.01 	 0.35380100
306713.55 	 0.35033700
306723.65 	 0.35561000
306749.39 	 0.34776200
306761.35 	 0.35472100
306764.31 	 0.34760900
306772.51 	 0.34268900
306777.56 	 0.33815200
306801.89 	 0.34665900
306812.29 	 0.34264300
306847.59 	 0.34469700
306856.82 	 0.34986200
306859.16 	 0.35849200
306861.91 	 0.36203200
306863.05 	 0.36019300
306868.52 	 0.36523600
306877.49 	 0.36204800
306886.47 	 0.35660600
306920.25 	 0.35608500
306944.14 	 0.37007900
306952.78 	 0.36335100
306953.40 	 0.35732700
306980.34 	 0.35660600
307047.92 	 0.35118000
307058.31 	 0.33614400
307074.67 	 0.35306600
307075.64 	 0.34541700
307083.17 	 0.34365500
307087.86 	 0.34124800
307092.54 	 0.35242200
307105.70 	 0.33798300
307108.85 	 0.34161600
307117.64 	 0.35424600
307138.01 	 0.35010800
307145.86 	 0.34344000
307149.54 	 0.35082800
307153.22 	 0.36114300
307200.40 	 0.35807800
307214.37 	 0.34314900
307216.36 	 0.36388700
307223.79 	 0.34581600
307237.46 	 0.36738200
307245.10 	 0.36313600
307274.18 	 0.36247700
307287.04 	 0.35764900
307294.95 	 0.36295200
307299.73 	 0.35302000
307320.69 	 0.35081300
307323.50 	 0.35026100
307327.84 	 0.36091300
307337.62 	 0.35029100
307340.35 	 0.35780200
307343.24 	 0.36373400
307361.33 	 0.35099700
307370.17 	 0.35656000
307379.68 	 0.35007700
307382.71 	 0.35174800
307397.57 	 0.33577600
307408.16 	 0.34258200
307409.52 	 0.34688900
307417.17 	 0.34098800
307425.01 	 0.35916600
307427.07 	 0.33703300
307433.37 	 0.33989900
307466.63 	 0.33401400
307479.84 	 0.35095100
307488.05 	 0.34328700
307506.99 	 0.35041400
307508.02 	 0.35521200
307517.47 	 0.36374900
307528.03 	 0.36091300
307528.78 	 0.34276600
307538.28 	 0.35360200
307539.09 	 0.34642900
307539.76 	 0.34270400
307547.96 	 0.36214000
307557.64 	 0.35030700
307559.18 	 0.35121100
307571.42 	 0.35798600
307577.60 	 0.34695000
307582.37 	 0.33810600
307589.13 	 0.34301100
307592.25 	 0.34569300
307606.16 	 0.35200800
307608.76 	 0.34770100
307622.75 	 0.33625100
307629.57 	 0.34242800
307632.92 	 0.33611300
307640.59 	 0.35479800
307648.43 	 0.35377100
307660.56 	 0.34426800
307666.90 	 0.35427700
307675.88 	 0.35361800
307690.53 	 0.34434400
307708.85 	 0.34141700
307762.21 	 0.34889700
307764.64 	 0.33501000
307786.87 	 0.34852900
307787.89 	 0.34068100
307815.09 	 0.34281200
307822.57 	 0.34278100
307828.82 	 0.33603700
307848.93 	 0.33514800
307849.84 	 0.33611300
307905.87 	 0.34249000
307910.57 	 0.34871300
307930.45 	 0.35498200
307961.59 	 0.36362600
307964.88 	 0.35265200
307971.04 	 0.34993900
307976.67 	 0.35236100
308019.30 	 0.35167100
308032.00 	 0.35259100
308040.75 	 0.34748600
308047.95 	 0.32976800
308061.17 	 0.33105500
308068.26 	 0.34051200
308078.12 	 0.32754500
308083.28 	 0.33453500
308098.00 	 0.34852900
308117.67 	 0.35021500
308139.15 	 0.35649900
308170.02 	 0.35924300
308175.95 	 0.34633700
308196.08 	 0.34951000
308230.83 	 0.35559500
308257.33 	 0.34739500
308263.68 	 0.35294300
308277.13 	 0.36039200
308283.33 	 0.34498800
308301.68 	 0.35119600
308314.85 	 0.36866900
308327.54 	 0.35749500
308327.84 	 0.34872800
308332.09 	 0.37001800
308380.20 	 0.35142600
308380.70 	 0.34337900
308400.97 	 0.35487400
308423.32 	 0.34964800
308452.07 	 0.33827500
308490.29 	 0.33441200
308493.02 	 0.33665000
308517.28 	 0.33545400
308519.27 	 0.33059600
308520.66 	 0.34054300
308538.59 	 0.33533200
308541.84 	 0.32846500
308566.06 	 0.35138000
308606.69 	 0.36007000
308614.57 	 0.35699000
308631.04 	 0.34751700
308634.18 	 0.35473600
308657.70 	 0.35764900
308658.74 	 0.35015400
308666.04 	 0.34693500
308683.75 	 0.34900400
308689.83 	 0.34189200
308696.48 	 0.34593800
308700.81 	 0.34299600
308701.84 	 0.34311800
308714.53 	 0.33761600
308726.37 	 0.32987500
308761.77 	 0.33603700
308793.69 	 0.33859700
308808.00 	 0.34679700
308824.37 	 0.34005300
308826.38 	 0.35512000
308831.77 	 0.35979500
308835.18 	 0.35265200
308837.24 	 0.35954900
308849.14 	 0.34846700
308853.90 	 0.34860500
308866.37 	 0.34638300
308869.11 	 0.34681200
308870.41 	 0.35812400
308880.05 	 0.36413200
308894.48 	 0.34938700
308898.11 	 0.34517200
308901.03 	 0.35749500
308907.30 	 0.35836900
308910.19 	 0.36002400
308917.03 	 0.35711200
308925.54 	 0.35501200
308930.57 	 0.34153900
308946.59 	 0.33916400
308966.21 	 0.33510200
308973.07 	 0.32889400
308993.34 	 0.34521800
308999.97 	 0.33767700
309009.88 	 0.34457400
309010.70 	 0.34009900
309039.93 	 0.34570900
309051.03 	 0.33704800
309086.34 	 0.33317100
309089.94 	 0.33723200
309114.20 	 0.34639800
309116.66 	 0.33514800
309141.22 	 0.35559500
309151.73 	 0.33401400
309159.00 	 0.34837500
309171.75 	 0.33695600
309199.92 	 0.34161600
309203.60 	 0.34425200
309217.99 	 0.33467300
309221.71 	 0.35298900
309225.11 	 0.35277500
309226.95 	 0.34363900
309228.90 	 0.35403100
309259.28 	 0.33730900
309259.54 	 0.35533400
309281.21 	 0.34744100
309305.49 	 0.35156400
309307.66 	 0.35502800
309325.52 	 0.35306600
309331.45 	 0.34900400
309346.96 	 0.34705700
309382.87 	 0.33669600
309388.33 	 0.34974000
309413.58 	 0.34393100
309472.55 	 0.33229700
309478.57 	 0.34390000
309488.55 	 0.35133400
309494.27 	 0.34563200
309503.58 	 0.34730300
309513.36 	 0.33196000
309518.74 	 0.34498800
309523.08 	 0.34911100
309541.47 	 0.34302600
309544.00 	 0.33208200
309557.68 	 0.33235800
309561.23 	 0.33792200
309577.41 	 0.34124800
309587.51 	 0.33399800
309596.94 	 0.32558300
309634.79 	 0.33487200
309644.59 	 0.35397000
309649.22 	 0.34958600
309660.45 	 0.34584600
309663.03 	 0.34934100
309666.04 	 0.33281800
309711.56 	 0.33799900
309725.00 	 0.35573300
309754.72 	 0.35309600
309788.73 	 0.35662200
309790.56 	 0.36232400
309811.27 	 0.35499700
309823.63 	 0.36474500
309827.49 	 0.36650800
309865.30 	 0.35875200
309866.80 	 0.35088900
309877.94 	 0.35358700
309884.14 	 0.35803200
309891.92 	 0.37239400
309900.35 	 0.36877700
309906.59 	 0.34975500
309910.75 	 0.36620100
309929.13 	 0.35912000
309932.42 	 0.35544200
309947.83 	 0.36059200
309954.97 	 0.35757200
309961.56 	 0.35656000
309986.31 	 0.35878300
309999.89 	 0.35180900
310023.35 	 0.34014500
310023.73 	 0.35041400
310048.81 	 0.34428300
310054.88 	 0.33692600
310080.46 	 0.35444500
310083.10 	 0.34661300
310091.74 	 0.35104300
310111.72 	 0.35024500
310115.76 	 0.34618400
310120.13 	 0.35489000
310133.70 	 0.33433500
310137.98 	 0.33232800
310143.68 	 0.34901900
310146.34 	 0.34140100
310150.34 	 0.33375300
310173.78 	 0.33165300
310178.14 	 0.34449800
310179.68 	 0.33868800
310185.29 	 0.33628200
310190.44 	 0.35256000
310196.31 	 0.33635900
310205.98 	 0.34262800
310212.49 	 0.33450400
310217.57 	 0.34759400
310227.17 	 0.33277200
310228.21 	 0.34661300
310228.97 	 0.34074200
310236.74 	 0.34527900
310239.09 	 0.34690400
310275.69 	 0.33574600
310279.60 	 0.32477100
310283.90 	 0.33615900
310316.13 	 0.32975200
310319.60 	 0.34668900
310336.34 	 0.33114700
310355.43 	 0.34339400
310394.56 	 0.33428900
310396.55 	 0.35072100
310416.95 	 0.32671800
310453.06 	 0.34039000
310456.08 	 0.34443600
310474.28 	 0.34149300
310486.73 	 0.33810600
310498.16 	 0.33678800
310508.11 	 0.33543900
310519.16 	 0.33638900
310531.81 	 0.34687300
310554.82 	 0.33274100
310571.23 	 0.34356300
310582.67 	 0.33878000
310589.09 	 0.33688000
310591.89 	 0.34630600
310600.44 	 0.35863000
310602.80 	 0.34618400
310614.14 	 0.34491100
310622.09 	 0.33842800
310622.98 	 0.34808400
310627.69 	 0.34748600
310628.34 	 0.33833600
310636.71 	 0.33976100
310639.02 	 0.34227500
310656.97 	 0.34037400
310676.68 	 0.33609800
310732.68 	 0.35896700
310758.79 	 0.35111900
310766.28 	 0.34161600
310768.73 	 0.34391500
310807.12 	 0.34365500
310836.64 	 0.35361800
310847.81 	 0.36172600
310849.66 	 0.34641400
310855.82 	 0.35075100
310926.59 	 0.35291200
310952.47 	 0.35849200
310961.42 	 0.35012300
310964.12 	 0.35564100
310989.92 	 0.34688900
310996.64 	 0.35069000
311016.32 	 0.34650600
311049.92 	 0.36638500
311057.07 	 0.35999400
311114.91 	 0.34728700
311128.85 	 0.36123500
311132.22 	 0.35328000
311155.99 	 0.36500600
311156.48 	 0.35699000
311163.31 	 0.36158800
311174.79 	 0.35484400
311177.90 	 0.36111300
311189.73 	 0.35148700
311198.00 	 0.35208500
311198.68 	 0.35012300
311205.28 	 0.36424000
311248.21 	 0.34498800
311250.47 	 0.35832300
311260.00 	 0.35968700
311276.70 	 0.34598400
311318.00 	 0.34322500
311320.27 	 0.35269800
311321.20 	 0.35778700
311329.35 	 0.34696500
311348.37 	 0.35262100
311350.13 	 0.34359300
311363.58 	 0.36240000
311371.52 	 0.35496600
311377.32 	 0.35899800
311386.16 	 0.34629100
311398.13 	 0.35859900
311418.53 	 0.35565600
311436.76 	 0.34736400
311451.20 	 0.34423700
311455.97 	 0.34995400
311458.51 	 0.34765500
311469.66 	 0.35252900
311470.41 	 0.35789400
311473.46 	 0.35735700
311474.47 	 0.35626900
311500.04 	 0.35669800
311529.04 	 0.35121100
311548.58 	 0.35722000
311569.07 	 0.35466000
311576.83 	 0.36820900
311578.68 	 0.34885100
311581.73 	 0.35688200
311594.51 	 0.35188600
311608.97 	 0.35341800
311629.60 	 0.36276800
311634.74 	 0.35743400
311643.16 	 0.36433200
311658.06 	 0.35869100
311662.20 	 0.35875200
311669.18 	 0.35096600
311673.89 	 0.35778700
311675.66 	 0.35269800
311676.66 	 0.34537100
311682.19 	 0.35050600
311683.84 	 0.36168000
311684.41 	 0.35582500
311700.06 	 0.34938700
311703.26 	 0.35631500
311706.34 	 0.35187000
311767.58 	 0.35018400
311813.56 	 0.35884400
311821.30 	 0.35217700
311845.55 	 0.35541100
311851.30 	 0.36071400
311867.70 	 0.34797700
311869.09 	 0.35202300
311893.58 	 0.36773400
311922.42 	 0.35751100
311933.18 	 0.35372500
311934.93 	 0.35398500
311953.37 	 0.35889000
311955.80 	 0.35205400
311962.26 	 0.36617100
311985.02 	 0.35004600
311986.70 	 0.35159400
312017.92 	 0.35406200
312020.47 	 0.34632200
312021.08 	 0.35176300
312049.59 	 0.35058300
312061.44 	 0.34457400
312064.69 	 0.34060400
312070.33 	 0.35501200
312087.12 	 0.34298000
312106.15 	 0.34227500
312111.25 	 0.34969400
312117.88 	 0.35211500
312136.11 	 0.35484400
312149.67 	 0.34653600
312151.82 	 0.33870400
312200.59 	 0.33638900
312206.31 	 0.35996300
312222.14 	 0.36039200
312222.74 	 0.35591700
312239.94 	 0.34675100
312296.85 	 0.35430700
312319.76 	 0.34405300
312352.57 	 0.35466000
312400.61 	 0.34436000
312401.32 	 0.34176900
312406.59 	 0.34504900
312413.45 	 0.34767000
312418.08 	 0.36019300
312433.07 	 0.35896700
312433.49 	 0.37144400
312443.12 	 0.36607900
312444.89 	 0.34958600
312450.76 	 0.35386300
312454.38 	 0.34379300
312459.80 	 0.34029800
312460.63 	 0.33818300
312460.91 	 0.34563200
312478.00 	 0.33589900
312487.14 	 0.33519400
312520.86 	 0.35938100
312537.56 	 0.36299800
312551.32 	 0.35139500
312570.49 	 0.34290400
312580.80 	 0.34158500
312591.87 	 0.33015100
312598.55 	 0.34426800
312642.61 	 0.35611600
312648.29 	 0.35084300
312650.39 	 0.35213100
312669.33 	 0.35464400
312687.01 	 0.34783900
312723.07 	 0.35490500
312731.61 	 0.36364200
312735.86 	 0.36066800
312746.30 	 0.36204800
312767.03 	 0.35358700
312769.77 	 0.35436900
312789.69 	 0.35326500
312800.25 	 0.34966300
312805.54 	 0.35374000
312806.87 	 0.34868200
312811.33 	 0.36065300
312819.23 	 0.36313600
312822.07 	 0.35156400
312834.03 	 0.34793100
312844.93 	 0.34998500
312848.51 	 0.35254500
312869.02 	 0.35711200
312872.19 	 0.36027000
312877.08 	 0.34405300
312908.85 	 0.35096600
312909.98 	 0.34124800
312923.22 	 0.34195300
312925.33 	 0.34560100
312935.78 	 0.34319500
312948.43 	 0.35524200
312970.82 	 0.33711000
312982.86 	 0.35064400
312985.39 	 0.35413900
312988.95 	 0.34868200
312993.51 	 0.35953400
313005.47 	 0.35631500
313022.48 	 0.35052100
313035.43 	 0.34242800
313046.57 	 0.34000700
313083.18 	 0.32406600
313091.41 	 0.31979000
313097.22 	 0.31954400
313099.99 	 0.32389700
313115.59 	 0.32233400
313116.65 	 0.32139900
313136.50 	 0.32388200
313146.86 	 0.34857500
313173.84 	 0.34135500
313185.82 	 0.34144700
313201.74 	 0.34313300
313221.06 	 0.35902800
313227.30 	 0.34629100
313231.88 	 0.34972400
313251.99 	 0.34478900
313259.05 	 0.34298000
313320.51 	 0.33422800
313321.68 	 0.34353200
313329.94 	 0.34124800
313331.06 	 0.34814600
313372.01 	 0.35332600
313373.51 	 0.33980700
313375.95 	 0.35508900
313380.51 	 0.34285800
313385.27 	 0.35006200
313396.31 	 0.34006800
313407.52 	 0.34515700
313418.48 	 0.33861200
313428.63 	 0.34492700
313434.39 	 0.35059800
313437.72 	 0.34914200
313443.13 	 0.34098800
313462.54 	 0.35190100
313470.24 	 0.34783900
313475.24 	 0.34229000
313479.36 	 0.34195300
313494.19 	 0.35150200
313501.48 	 0.33556200
313517.18 	 0.34661300
313580.32 	 0.34977000
313588.95 	 0.34532500
313593.15 	 0.34577000
313599.19 	 0.33637400
313600.57 	 0.34892700
313609.78 	 0.34855900
313633.61 	 0.33712500
313641.69 	 0.34837500
313662.24 	 0.33494900
313667.78 	 0.34129400
313672.31 	 0.33119300
313686.38 	 0.33698700
313717.70 	 0.34708800
313746.00 	 0.34345500
313757.73 	 0.35459800
313804.64 	 0.35643800
313857.51 	 0.34143200
313901.16 	 0.35654500
313905.65 	 0.36368800
313910.93 	 0.35668300
313953.11 	 0.35430700
313955.41 	 0.34529500
313959.92 	 0.34492700
313963.92 	 0.34342500
313965.22 	 0.34912700
313974.28 	 0.34567800
313982.19 	 0.34262800
313997.22 	 0.34543300
314009.91 	 0.33614400
314018.21 	 0.34874300
314022.45 	 0.32904700
314045.61 	 0.34222900
314060.14 	 0.34537100
314099.90 	 0.35010800
314113.21 	 0.36911400
314121.97 	 0.34610700
314132.34 	 0.34285800
314135.16 	 0.34048200
314160.36 	 0.35771000
314164.92 	 0.36273700
314183.58 	 0.35295800
314186.61 	 0.35184000
314187.40 	 0.36974200
314189.00 	 0.37421800
314209.07 	 0.36069900
314222.72 	 0.36840900
314234.43 	 0.35930400
314312.60 	 0.36051500
314316.09 	 0.36191000
314320.22 	 0.36235400
314352.54 	 0.35187000
314356.99 	 0.36661500
314360.52 	 0.35265200
314378.18 	 0.35384700
314412.82 	 0.36293700
314423.30 	 0.35812400
314430.88 	 0.34566300
314432.79 	 0.36140400
314434.65 	 0.34590800
314439.07 	 0.34767000
314461.28 	 0.35076700
314469.16 	 0.36122000
314471.55 	 0.34997000
314481.44 	 0.36486800
314493.82 	 0.36275300
314500.41 	 0.36011600
314501.67 	 0.35150200
314525.84 	 0.37080000
314530.73 	 0.37205700
314538.90 	 0.35571700
314557.59 	 0.36797900
314566.72 	 0.36408600
314601.07 	 0.35476700
314607.76 	 0.35712800
314608.48 	 0.36370300
314615.05 	 0.35138000
314615.40 	 0.36059200
314625.17 	 0.35720400
314638.97 	 0.35199300
314642.08 	 0.37081500
314677.03 	 0.34578500
314685.12 	 0.36095900
314686.92 	 0.34330200
314728.96 	 0.34855900
314739.76 	 0.35990200
314767.84 	 0.34304200
314783.38 	 0.34299600
314784.28 	 0.34813000
314799.59 	 0.35153300
314801.80 	 0.34478900
314808.80 	 0.35703600
314844.27 	 0.33609800
314856.41 	 0.34756300
314876.60 	 0.35384700
314877.11 	 0.35262100
314889.59 	 0.34685800
314893.18 	 0.34153900
314896.02 	 0.34072700
314899.08 	 0.33772300
314914.71 	 0.35406200
314926.79 	 0.34836000
314927.63 	 0.34940200
314928.36 	 0.34170800
314929.34 	 0.35088900
314957.45 	 0.33962300
314962.31 	 0.35654500
314970.74 	 0.34402200
314977.98 	 0.35038300
314985.94 	 0.34417600
314990.90 	 0.35220700
